title,snippet,filename,article
     Landbouw- en  bosbouwtrekkers      Carrosserie     Bescherming inzittenden,"  1.   Indien landbouw- of bosbouwtrekkers zijn voorzien van gordels, moeten
deze: a. deugdelijk zijn bevestigd en mogen deze niet zijn beschadigd. Het pluizen
van de gordel wordt niet gezien als een beschadiging; en b. zijn voorzien van een goed werkende sluiting en blokkering. Oprolmechanismen
moeten zodanig functioneren dat de gordel aanligt na het omdoen ervan.    Wijze van keuren    Toelichting       Wijze van keuren      Print  - Onderdeel a: visuele controle, waarbij een eventuele rolgordel volledig
wordt uitgetrokken. - Onderdeel b: visuele controle. Hierbij wordt de gordel in de sluiting
gebracht. Indien de gordel is voorzien van een oprolmechanisme, wordt de gordel
omgedaan. De blokkering wordt gecontroleerd door te trekken aan de gordel.
Indien dit geen uitsluitsel biedt, moet tijdens een remproef op de weg het
blokkeren van de gordel worden gecontroleerd.     Toelichting      Print   Gordel gerepareerd ingekort of verlengd Een gordel mag niet gerepareerd, ingekort of verlengd zijn
door gordeleinden opnieuw aan elkaar vast te maken. Het knopje dat de
gordelsluiting op zijn plaats houdt, mag opnieuw zijn aangebracht. Het weefsel
van de gordel mag hierbij niet beschadigd zijn.       ",carrosserie-landbouwvoertuigen-bescherming-inzittenden.txt,Artikel 5.8.47
     Landbouw- en  bosbouwtrekkers      Carrosserie     Bescherming inzittenden,"  2.   De waarschuwingsinrichting van het gordelspansysteem en
gordelkrachtbegrenzingssysteem van landbouw- of bosbouwtrekkers in gebruik
genomen na 31 december 2017, mag geen defect aangeven.    Wijze van keuren       Wijze van keuren      Print  Visuele controle en auditieve controle. Wanneer na het starten van de motor een optisch
of akoestisch waarschuwingssignaal wordt afgegeven dat het systeem niet goed
functioneert, wordt ervan uitgegaan dat niet aan deze eis is voldaan. In geval
van twijfel wordt een rijproef uitgevoerd.       ",carrosserie-landbouwvoertuigen-bescherming-inzittenden.txt,Artikel 5.8.47
     Landbouw- en  bosbouwtrekkers      Carrosserie     Bescherming inzittenden,"  3.   De waarschuwingsinrichting van het airbagsysteem van landbouw- of
bosbouwtrekkers in gebruik genomen na 31 december 2017, mag geen defect
vertonen.    Wijze van keuren       Wijze van keuren      Print  Visuele en auditieve controle. Wanneer na het starten van de motor een optisch
of akoestisch waarschuwingssignaal wordt afgegeven dat het systeem niet goed
functioneert, wordt ervan uitgegaan dat niet aan deze eis is voldaan. In geval
van twijfel wordt een rijproef uitgevoerd.       ",carrosserie-landbouwvoertuigen-bescherming-inzittenden.txt,Artikel 5.8.47
     Landbouw- en  bosbouwtrekkers      Carrosserie     Deuren,"  1.   De deuren van landbouw- of
  bosbouwtrekkers moeten goed sluiten. Minimaal één deur die direct toegang geeft
  tot de bestuurdersruimte, moet op normale wijze vanaf de binnen- en
  buitenzijde kunnen worden geopend.    Wijze van keuren       Wijze van keuren      Print  Visuele controle, waarbij de deuren worden geopend en gesloten.       ",carrosserie-landbouwvoertuigen-deuren.txt,Artikel 5.8.41
     Landbouw- en  bosbouwtrekkers      Carrosserie     Ruiten,"  1.   Voor- en zijruiten van landbouw- of bosbouwtrekkers mogen: a. niet in ernstige mate beschadigd zijn; b. niet zijn voorzien van onnodige voorwerpen die het uitzicht van de
bestuurder belemmeren.     Wijze van keuren       Wijze van keuren      Print  Visuele controle. Aan de in onderdeel b genoemde eis wordt niet getoetst
tijdens de periodieke keuring ten behoeve van de afgifte van een
keuringsrapport.       ",carrosserie-landbouwvoertuigen-ruiten.txt,Artikel 5.8.42
     Landbouw- en  bosbouwtrekkers      Carrosserie     Ruiten,"  2.  Laatst gewijzigd: 01-01-2025    Landbouw- of bosbouwtrekkers in gebruik genomen na 31 december 2020, moeten
zodanig zijn gebouwd of ingericht dat vanaf de bestuurderszitplaats voldoende
uitzicht naar voren en opzij is.     Wijze van keuren       Wijze van keuren      Print   Visuele controle, door een persoon van gemiddeld gestalte die op gebruikelijke wijze is gezeten op de voor hem in de juiste rijstand gestelde bestuurders-zitplaats. Hierbij is het toegestaan dat de bestuurder zittende op de bestuurders-plaats zich zijwaarts verplaatst om de onderbreking van het zicht te beperken. In geval van twijfel wordt gemeten volgens de volgende methode:   vanuit een punt op de grond recht onder de oogpunten van de bestuurder wordt een halve denkbeeldige cirkel getrokken van 12,00 m;  naar voren gezien mogen binnen een afstand van 9,50 m op dezelfde hoogte als de denkbeeldige cirkel één of twee objecten van maximaal 0,70 m breed zijn afgeschermd.   Een onderbreking van het zicht op de cirkel met een straal van 12,00 m vanuit de oogpunten van de bestuurder, buiten het zicht naar voren binnen 9,50 m, zowel links als rechts, mag niet groter zijn dan 5,5 m gemeten op de omtrek van die cirkel.  Aan deze eis wordt niet getoetst tijdens de periodieke keuring ten behoeve van de afgifte van een keuringsrapport.        ",carrosserie-landbouwvoertuigen-ruiten.txt,Artikel 5.8.42
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  1.  Laatst gewijzigd: 01-01-2025   Scherpe of uitstekende delen aan de voor- en achterzijde van landbouw-of bosbouwtrekkers die in geval van botsing het gevaar voor lichamelijk letsel voor andere weggebruikers aanzienlijk kunnen vergroten, moeten zijn afgeschermd.    Wijze van keuren       Wijze van keuren      Print  Visuele controle       ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  2.  Laatst gewijzigd: 01-01-2025   Scherpe of uitstekende delen aan de zijkanten van landbouw- of bosbouwtrekkers die in geval van botsing het gevaar voor lichamelijk letsel voor andere weggebruikers aanzienlijk kunnen vergroten, moeten zijn afgeschermd.    Wijze van keuren       Wijze van keuren      Print   Visuele controle, waarbij het beoordelingsgebied is gelegen aan beide zijkanten en wordt begrensd door de buitenrand van het voertuig uitgezonderd de delen die gelegen zijn op meer dan 80 mm vanaf de buitenrand van het voertuig in de richting van het middenlangsvlak. De buitenrand van het voertuig is de zijrand van het voertuig die met een verticale lijn met een lengte van 2 m, haaks op het middenlangsvlak van het voertuig, als eerste wordt geraakt. De bolling van de banden boven het wegdek wordt daarbij buiten beschouwing gelaten.  Voor de buitenrand van het beoordelingsgebied van het voertuig die in de lengterichting achter de grootste breedte is gelegen wordt de grootste breedte van het voertuig gehanteerd. De bolling van de banden boven het wegdek wordt daarbij buiten beschouwing gelaten. De delen van het voertuig gelegen achter de grootste breedte van het voertuig en die een snij- of prikfunctie hebben en direct raakbaar zijn met de verticale 2 m lijn moeten zijn afgeschermd, ook als die zijn gelegen buiten het beoordelingsgebied.        ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  3.  Laatst gewijzigd: 01-01-2025   Onverminderd het tweede lid mag het buitenoppervlak aan elke zijkant van de landbouw- of bosbouwtrekker geen naar buiten gerichte delen bevatten waaraan andere weggebruikers kunnen blijven haken.    Wijze van keuren       Wijze van keuren      Print   Visuele controle. In geval van twijfel
wordt gemeten.       ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  4.  Laatst gewijzigd: 01-01-2025    Het eerste tot en met derde lid zijn niet van toepassing op voertuigdelen die zich hoger dan 2,00 m boven het wegdek bevinden.     Wijze van keuren       Wijze van keuren      Print  Visuele controle. In geval van twijfel wordt gemeten.       ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  5.  Laatst gewijzigd: 01-01-2025    Het tweede en derde lid zijn niet van toepassing op:    buitenachteruitkijkspiegels, met inbegrip van de steunen ervan;  rupskettingen en delen van een rupsband of -ketting die zich bevinden in het door de buitenste rand van de rupsband;  wielen en wielafschermingen die zich bevinden in het door de buitenzijkant van de banden gevormde verticale vlak;  opstappen en treden, met inbegrip van de steunen ervan;  mechanische, elektrische, pneumatische of hydraulische verbindingen, met inbegrip van de steunen ervan;  scharnierstructuren op inklapbare kantelbeveiligingsinrichtingen;  bandenspanningsmeters en inrichtingen of leidingen om de banden op te pompen of leeg te laten lopen;  antislipinrichtingen op de wielen;  delen, niet zijnde direct raakbare delen met een snij- of prikfunctie, die zijn gemarkeerd met een breedtemarkering die voldoet aan de in de Aanvullende permanente eisen, artikelen 132 en 133, gestelde eisen; en  zijrichtingaanwijzers, markeringslichten, stads- en achterlichten, parkeerlichten, retroreflectoren, markeringen van de breedte aan de voor-en achterzijde van het voertuig en de rode reflector in de vorm van een afgeknotte driehoek.        Wijze van keuren       Wijze van keuren      Print          ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  6.  Nieuw: 01-01-2025   De wielen onderscheidenlijk banden van landbouw- of bosbouwtrekkers met een maximumconstructiesnelheid van meer dan 40 km/h, niet zijnde voertuigen breder dan 2,55 m waarbij de montage van afscherming onverenigbaar is in verband met de noodzakelijke bewegingsvrijheid van de wielen in ruw terrein, moeten aan de bovenzijde voor ten minste twee derde deel van de totale breedte van de banden zijn afgeschermd, onverminderd het bepaalde in artikel 5.18.32, tweede lid. De voorste en de achterste rand van de afscherming moeten een hoek van ten minste 90 graden afdekken.    Wijze van keuren       Wijze van keuren      Print  Visuele controle. In geval van twijfel wordt gemeten.       ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,  7.  Nieuw: 01-01-2025   De wielen onderscheidenlijk banden van landbouw- of bosbouwtrekkers mogen niet aanlopen.    Wijze van keuren       Wijze van keuren      Print  Visuele controle.       ,carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Landbouw- en  bosbouwtrekkers      Carrosserie     Uitwendige veiligheid,"  8.  Nieuw: 01-01-2025   Geen deel van de buitenzijde van de landbouw- of bosbouwtrekker mag zodanig zijn bevestigd, beschadigd, versleten of door corrosie zijn aangetast, dat gevaar bestaat voor losraken.    Wijze van keuren       Wijze van keuren      Print  Visuele controle.       ",carrosserie-landbouwvoertuigen-uitwendige-veiligheid-oa-wiel-en-zijdelingse-afscherming.txt,Artikel 5.8.48
     Driewielige motorrijtuigen      Assen     Wiellagers,"  1.   De wiellagers van driewielige motorrijtuigen mogen niet te veel speling vertonen. Hierbij is het bepaalde in Aanvullende permanente eisen, artikel 49, van toepassing.    Wijze van keuren    Aanvullende permanente eisen       Wijze van keuren      Print  Visuele controle. De speling wordt op de juiste wijze zichtbaar gemaakt. In geval van twijfel wordt de speling gemeten met een geschikt meetmiddel.     Aanvullende permanente eisen      Print   Artikel 49   De speling van wiellagers of hun opsluiting mag niet zodanig zijn dat de bewegingsmogelijkheid meer bedraagt dan 0,5% van de afstand van de hartlijn van de as of astap tot het meetpunt, zoals weergegeven in figuur 13.  Bij voertuigen met vrijdragende achterassen mag de axiale bewegingsmogelijkheid, zoals weergegeven in figuur 14, niet meer bedragen dan 0,5 mm, tenzij voor de betreffende constructie hogere waarden zijn toegestaan die worden vastgesteld met behulp van het werkplaatshandboek of soortgelijke informatie.  In geval van assen met opsluiting in het differentieel is de in het tweede lid vermelde waarde 1,5 mm.     Figuur 13. speling wiellagers    Figuur 14. Vrijdragende achteras          ",driewielige-motorrijtuigen-wiellagers-assen.txt,Artikel 5.5.20
     Driewielige motorrijtuigen      Assen     Wiellagers,"  2.   Verschijnselen van slijtage of beschadiging mogen niet hoorbaar of voelbaar zijn.    Wijze van keuren       Wijze van keuren      Print  Visuele en auditieve controle, waarbij het wiel, al dan niet met behulp van apparatuur, wordt rondgedraaid. Zo nodig wordt een rijproef uitgevoerd.       ",driewielige-motorrijtuigen-wiellagers-assen.txt,Artikel 5.5.20
     Driewielige motorrijtuigen      Assen     Wielen en velgen,"  1.   De wielen onderscheidenlijk velgen van driewielige motorrijtuigen mogen geen breuken, scheuren, ondeugdelijk laswerk, ernstige corrosie of ernstige vervorming vertonen.    Wijze van keuren       Wijze van keuren      Print  Visuele controle, terwijl het wiel vrij kan ronddraaien.       ",driewielige-motorrijtuigen-assen-wielen-en-velgen.txt,Artikel 5.5.24
     Driewielige motorrijtuigen      Assen     Wielen en velgen,"  2.   De wielen onderscheidenlijk velgen moeten met alle daarvoor bestemde bevestigingsmiddelen deugdelijk zijn bevestigd.    Wijze van keuren    Toelichting       Wijze van keuren      Print  Visuele controle, terwijl het wiel vrij kan ronddraaien.     Toelichting      Print   Bevestiging conische of bolvormige wielmoeren  Een wielmoer die wordt gebruikt als bevestigingsmiddel voor het monteren van wielen moet op de juiste manier zijn gemonteerd. De conische of bolvormige kant van de wielmoer zorgt voor (gedeeltelijke) centrering van de velg en moet tegen de velg gemonteerd worden. Een verkeerde montage van een wielmoer is een reden om het voertuig af te keuren.        ",driewielige-motorrijtuigen-assen-wielen-en-velgen.txt,Artikel 5.5.24
"     Driewielige motorrijtuigen      Assen     Fuseepennen, -lageringen, -bussen en –kogels","  1.   De fuseepennen, -lageringen, -bussen en -kogels van driewielige motorrijtuigen moeten deugdelijk zijn bevestigd.    Wijze van keuren       Wijze van keuren      Print  Visuele controle.       ",fuseepennen-lageringen-bussen-en-kogels-driewielige-motorrijtuigen-assen.txt,Artikel 5.5.19
"     Driewielige motorrijtuigen      Assen     Fuseepennen, -lageringen, -bussen en –kogels",  2.   Stofhoezen van fuseekogels moeten deugdelijk zijn bevestigd en mogen niet zodanig zijn beschadigd dat de hoezen niet meer afdichten.    Wijze van keuren       Wijze van keuren      Print  Visuele controle.       ,fuseepennen-lageringen-bussen-en-kogels-driewielige-motorrijtuigen-assen.txt,Artikel 5.5.19
"     Driewielige motorrijtuigen      Assen     Fuseepennen, -lageringen, -bussen en –kogels","  3.   De fuseepennen, -lageringen, -bussen en -kogels alsmede de overige draaipunten van een volledige onafhankelijke wielophanging mogen niet te veel speling vertonen. Hierbij is het bepaalde in Aanvullende permanente eisen, artikelen 46, 47 en 48, van toepassing.     Wijze van keuren    Aanvullende permanente eisen       Wijze van keuren      Print  De speling wordt op de juiste wijze zichtbaar gemaakt. In geval van twijfel wordt de speling gemeten met een geschikt meetmiddel      Aanvullende permanente eisen      Print   Artikel 46   Fuseepennen, -lageringen en -bussen mogen, naast eventuele oorspronkelijke speling, door slijtageverschijnselen niet meer speling hebben dan:  in radiale richting, zoals weergegeven in figuur 11: 1,5 mm in het bovenste of onderste draaipunt, en 2,0 mm in het bovenste en onderste draaipunt samen;  in axiale richting, zoals weergegeven in figuur 11: 1,0 mm.    De oorspronkelijke speling, bedoeld in het eerste
    lid,  wordt met behulp van het werkplaatshandboek of informatie van de fabrikant van het desbetreffende onderdeel vastgesteld.     Figuur 11. Fuseespeling     Artikel 47   Fuseekogels mogen, naast eventuele oorspronkelijke speling, door slijtageverschijnselen niet meer speling hebben dan   1,0 mm, in radiale richting, zoals weergegeven in figuur 12;  1,0 mm, in axiale richting, zoals weergegeven in figuur 12.    De oorspronkelijke speling, bedoeld in het eerste
    lid, die het gevolg is van indrukking van het veerelement in de kogel, wordt vastgesteld:   met behulp van het werkplaatshandboek of soortgelijke informatie, dan wel  door middel van indrukking van een nieuwe kogel.       Figuur12. Fuseekogelspeling       Artikel 48  De draaipunten in een volledig onafhankelijke wielophanging anders dan bedoeld in de artikelen 46 en 47, met uitzondering van kogelgewrichten, mogen:  in de richting van de belasting door slijtageverschijnselen niet meer speling hebben dan 1,0 mm, waarbij de elasticiteit van het rubber buiten beschouwing wordt gelaten; ten gevolge van de zijdelingse verplaatsing geen contactplekken vertonen. Het eerste lid is niet van toepassing op het bovenste draaipunt van een wielgeleidend systeem waarin elementen van de sturing, vering en schokdemping zijn gecombineerd, het zogenaamde MacPherson-wielophangingsysteem. Indien het draaipunt een kogelgewricht betreft, mag deze door slijtageverschijnselen niet meer speling hebben dan:  1,0 mm, in radiale richting; 1,0 mm, in axiale richting.        ",fuseepennen-lageringen-bussen-en-kogels-driewielige-motorrijtuigen-assen.txt,Artikel 5.5.19
"     Driewielige motorrijtuigen      Assen     Fuseepennen, -lageringen, -bussen en –kogels","  4.   Indien een gedeelte van de binnenkant van het fuseekogelhoes en van de fuseekogel zichtbaar is doordat de hoes is beschadigd of ontbreekt, mag dit gedeelte geen corrosie vertonen.    Wijze van keuren       Wijze van keuren      Print  Indien de hoes is beschadigd of ontbreekt, vindt visuele controle plaats.       ",fuseepennen-lageringen-bussen-en-kogels-driewielige-motorrijtuigen-assen.txt,Artikel 5.5.19
